id,activity_new,campaign_disc_ele,channel_sales,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_first_activ,date_modif_prod,date_renewal,forecast_base_bill_ele,forecast_base_bill_year,forecast_bill_12m,forecast_cons,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,churn
d8711ce9aef0a42cf24b1e65da32fe3f,,,foosdfpfkusacimwkcsosbicdxkicaua,597,0,0,1/12/2009,1/12/2016,,1/11/2015,2/12/2015,,,,,74.51,0,0,13.64,0.16304,0.084395,46.30537836,f,0,20.54,20.54,1,20.73,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
215fcb61cd9905b5e605b292666975d9,,,foosdfpfkusacimwkcsosbicdxkicaua,64516,21201,3764,22/3/2013,22/3/2016,,25/6/2014,23/3/2015,,,,,4766.96,3764,0,145.03,0.118636,0.10175,40.606701,t,376.57,22.44,22.44,2,530.16,3,ldkssxwpmemidmecebumciepifcamkci,15.001,1
33e5a46305e282aef856ef00fee02e2c,fmwdwsxillemwbbwelxsampiuwwpcdcb,,foosdfpfkusacimwkcsosbicdxkicaua,67923,14693,4898,14/9/2012,4/2/2016,14/9/2012,4/2/2014,5/2/2015,611.72,611.72,8311.65,469.1,6714.09,4898,0,147.79,0.112852,0.095965,40.606701,t,469.1,19.92,19.92,2,571.66,3,lxidpiddsbxsbosboudacockeimpuepw,20,0
270835591aad4b5231d23fb7bdcd3bcf,,,,6383,0,1116,21/1/2010,21/1/2017,,16/11/2015,22/1/2016,,,,,958.79,1116,0,16.26,0.145541,0,44.31137796,f,163.87,34.68,34.68,1,101.81,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0
d766f436878bdf7c211ad1546e4357e9,xbsbaipfluioualwapemiublmepsbuoo,,usilxuppasemubllopkaafesmlibmsdf,7042,0,0,23/11/2011,23/11/2016,,23/11/2011,24/11/2015,,,,,1058.3,0,0,19.49,0.147506,0,45.80687796,f,0,22.89,22.89,1,102.08,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0
38ff1f75487719c54ba3d4a46f9ee244,,,lmkebamcaaclubfxadlmueccxoimlema,19704,45795,1466,8/12/2010,8/12/2016,,17/11/2014,9/12/2015,,,,,1991.63,1466,0,128.19,0.116509,0.101397,40.606701,t,147.9,60.84,60.84,3,66.87,5,lxidpiddsbxsbosboudacockeimpuepw,25,0
a29ad433a1585b364e5485ec55b6bbc3,,,,15803,0,0,1/1/2010,1/1/2017,,1/1/2010,2/1/2016,,,,,461.63,0,0,16.48,0.145884,0,44.31137796,f,0,37.56,37.56,1,45.07,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15,0
3143ff0dec9bb97876c726e42b5a66c6,,,ewpakwlliwisiwduibdlfmalxowmwpci,3296,0,0,30/5/2012,2/6/2016,,2/6/2014,7/6/2015,,,,,239.45,0,,16.25,,,,f,0,34.68,34.68,1,30.02,4,ldkssxwpmemidmecebumciepifcamkci,13.856,1
237111445b27c435937f982ffcaef727,sbimkkplabbebeauuidmbiopofmamcau,,lmkebamcaaclubfxadlmueccxoimlema,362296,0,0,31/7/2011,16/4/2016,,31/7/2011,18/12/2014,,,,,32775.41,0,0,328.74,0.108925,0.092586,40.606701,f,0,-0.24,-0.24,1,2213.86,5,lxidpiddsbxsbosboudacockeimpuepw,100,1
be272db990d3604a49a54887dfa904f4,,,foosdfpfkusacimwkcsosbicdxkicaua,10930,0,3227,14/7/2009,14/7/2016,,14/7/2009,15/7/2015,,,,,777.96,1578,0,16.68,0.165793,0.088539,44.31137796,f,217.04,14.57,14.57,1,59.82,7,ldkssxwpmemidmecebumciepifcamkci,10.35,0
6187a71186583ed2457d182b00b632c5,xlwlakkoiebpwueucmdpsslcfiaxeuec,,ewpakwlliwisiwduibdlfmalxowmwpci,15150,0,4700,16/3/2013,16/3/2016,16/3/2013,16/3/2013,17/3/2015,619.72,619.72,2274.27,494.42,1637.98,4700,0,10.37,0.164058,0.086163,44.31137796,f,494.42,29.76,29.76,1,134.5,3,lxidpiddsbxsbosboudacockeimpuepw,14.49,0
6ae7e4a3bdf96abb7783b342378ca5fc,,,,3251,0,0,15/9/2010,15/9/2016,,15/9/2010,16/9/2015,,,,,487.33,0,0,16.44,0.145711,0,44.31137796,f,0,10.08,10.08,1,47.33,5,ldkssxwpmemidmecebumciepifcamkci,10.392,0
cfc1377e09c9866fae771bb4180f026a,,,ewpakwlliwisiwduibdlfmalxowmwpci,4077,0,668,9/7/2010,9/7/2016,,23/5/2015,10/7/2015,,,,,601.62,668,0,16.89,0.142822,0,44.31137796,f,96.52,15.5,15.5,1,59.37,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,11,0
d4a84ff4ec620151ef05bdef0cf27eab,,,,16163,0,1474,1/8/2009,1/8/2016,,1/8/2009,2/8/2015,,,,,1739.46,1474,0,0,0.115174,0.098837,40.606701,f,155.19,12.9,12.9,1,181.75,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,20.7,0
1d4a665170914d996d3fb78069495516,,,foosdfpfkusacimwkcsosbicdxkicaua,51558,0,0,24/10/2012,18/11/2016,,18/11/2015,25/10/2015,,,,,3469.21,0,0,17.27,0.159815,0.081173,44.31137796,f,0,4.83,4.83,2,122.17,3,ldkssxwpmemidmecebumciepifcamkci,10.35,1
e91f386614c13becdf81cc47fadfa2a2,,,foosdfpfkusacimwkcsosbicdxkicaua,1750,0,64,13/3/2012,13/3/2016,,13/3/2012,16/3/2015,,,,,176.01,64,0,127.81,0.120372,0.103487,40.606701,f,6.08,37.39,37.39,1,21.87,4,lxidpiddsbxsbosboudacockeimpuepw,16.5,0
b5159f09fc3592f49048683fb75629da,,,foosdfpfkusacimwkcsosbicdxkicaua,51774,0,4095,10/3/2012,10/3/2016,,10/3/2012,11/3/2015,,,,,5282.47,4095,0,130.67,0.118636,0.10175,40.606701,f,406.53,23.66,23.66,1,544.49,4,lxidpiddsbxsbosboudacockeimpuepw,26.4,0
c0465e0147cc1faf14e8793a14c92cd2,,,foosdfpfkusacimwkcsosbicdxkicaua,38268,0,3598,4/9/2010,4/9/2016,4/9/2010,27/8/2015,5/9/2015,580.12,580.12,5655.07,234.18,2318.35,2495,0,167.76,0.114025,0.097683,40.606701,f,234.18,23.99,23.99,1,295.02,5,lxidpiddsbxsbosboudacockeimpuepw,50,0
3c52cd186c318638296ed093e9cdf412,awoxilkbfwkemdseewlpbolidusdaeim,,foosdfpfkusacimwkcsosbicdxkicaua,84527,0,5925,4/4/2012,4/4/2016,,15/4/2015,5/4/2015,,,,,3787.85,3230,0,129.61,0.115761,0.099419,40.606701,f,325.09,25.44,25.44,1,428.99,4,lxidpiddsbxsbosboudacockeimpuepw,21.04,1
0acfc92892cc39bb48fb3398a8cda11f,,,foosdfpfkusacimwkcsosbicdxkicaua,8345,0,0,30/6/2010,10/6/2016,30/6/2010,10/6/2014,23/6/2015,0,0,1714.17,0,1210.54,0,0,16.55,0.142065,0,44.31137796,f,0,27.52,27.52,1,112.04,6,lxidpiddsbxsbosboudacockeimpuepw,13.3,0
a847d1f70553a669ff5f793995b437c1,wwsobfkddbekdkdawkeiemomebebebii,,,45039,0,4209,11/3/2009,10/3/2016,11/3/2009,11/3/2009,11/3/2015,1941.83,1941.83,19643.96,369.83,4078.7,4209,0,350.36,0.1017,0.092659,58.99595196,f,369.83,-4.5,-4.5,1,469.43,7,lxidpiddsbxsbosboudacockeimpuepw,187,0
f1f24e9f048478c6d41fa05795b1d424,,,,1540,43,21,27/4/2010,27/4/2016,,27/4/2010,28/4/2015,,,,,19.59,19,0,132.11,0.11691,0.100572,40.606701,t,1.83,42.48,42.48,2,2.43,6,ldkssxwpmemidmecebumciepifcamkci,17,1
471f25ae25f8c42dbfae0bc1e76c1cd3,,,foosdfpfkusacimwkcsosbicdxkicaua,1644,0,0,3/2/2012,27/2/2016,,17/12/2015,9/3/2015,,,,,312.66,0,28,13.8,0.182936,0,47.80087836,f,0,48.6,48.6,1,27.83,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
e0b40169a9075474ca8bddab6d490484,,,foosdfpfkusacimwkcsosbicdxkicaua,4527,0,0,12/4/2012,12/4/2016,,9/3/2015,13/4/2015,,,,,676.72,0,0,16.16,0.14531,0,44.31137796,f,0,21.48,21.48,1,63.75,4,ldkssxwpmemidmecebumciepifcamkci,10.392,0
3133a89333b09b9eaf541818eabf5c93,,,foosdfpfkusacimwkcsosbicdxkicaua,3875,0,0,21/7/2010,21/7/2016,,21/7/2010,22/7/2015,,,,,577.24,0,0,18.47,0.144902,0,44.31137796,f,0,17.62,17.62,1,53.89,6,lxidpiddsbxsbosboudacockeimpuepw,12.5,0
9d566b80c46439fb4fa5d9c8eaa51f7e,,,foosdfpfkusacimwkcsosbicdxkicaua,8011,0,911,11/1/2010,9/3/2016,,11/1/2010,10/3/2015,,,,,800.29,911,0,132.53,0.1169,0.100015,40.606701,f,89.44,37.39,37.39,1,87.02,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.5,0
c30e2e4d0abce6b4db1d0280778d04d4,ckfxocssowaeipxueikxcmaxdmcduxsa,,foosdfpfkusacimwkcsosbicdxkicaua,6569,0,1114,24/1/2012,24/1/2017,,17/11/2015,25/1/2016,,,,,983.37,1114,0,16.78,0.14531,0,44.31137796,f,163.2,26.04,26.04,1,94.42,4,ldkssxwpmemidmecebumciepifcamkci,10.392,0
599a07e92a3980ae637d36cd6111045f,,,,1175,0,177,17/2/2010,17/2/2016,,17/2/2010,18/2/2015,,,,,177.21,177,0,19.34,0.146694,0,44.31137796,f,26.26,26.04,26.04,1,16.97,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
ac9033ee1d6056f4ac827d79bedcc72d,,,foosdfpfkusacimwkcsosbicdxkicaua,8369,0,936,1/1/2011,1/1/2017,1/1/2011,18/11/2015,2/1/2016,241.3,241.3,1826.97,136.14,1251.18,936,0,15.16,0.144152,0,44.31137796,f,136.14,34.68,34.68,1,121.33,5,lxidpiddsbxsbosboudacockeimpuepw,13.84,0
900937b8062eaec84aa1e5f16cdfe57d,cwswmoddxdpulwofkbfdwilbwuodkeme,,usilxuppasemubllopkaafesmlibmsdf,15295,0,1807,3/3/2012,3/3/2016,,3/3/2012,6/3/2015,,,,,1313.84,1381,0,130.31,0.120372,0.103487,40.606701,f,140.32,31.32,31.32,1,156.02,4,lxidpiddsbxsbosboudacockeimpuepw,17.321,0
99158224050f70b152be49f14f86686b,,,usilxuppasemubllopkaafesmlibmsdf,18262,0,1513,18/4/2012,18/4/2016,,16/9/2013,21/4/2015,,,,,1310.31,1078,0,129.59,0.118646,0.102308,40.606701,f,110.9,32.48,32.48,1,159.02,4,lxidpiddsbxsbosboudacockeimpuepw,20,0
6a4526450ca4ee8a2cd6709b2a627c8d,,,foosdfpfkusacimwkcsosbicdxkicaua,7921,0,2037,2/7/2009,2/7/2016,,2/7/2009,4/7/2015,,,,,1179.04,2037,0,0,0.144902,0,44.31137796,f,298.7,18.62,18.62,1,108.67,7,ldkssxwpmemidmecebumciepifcamkci,13.2,0
fb098050d05db98b60413a9625107bd8,,,,4249,0,468,30/7/2008,22/5/2016,,30/7/2008,1/6/2015,,,,,371.55,468,0,132.52,0.100167,0.091892,58.99595196,f,40.11,-0.27,-0.27,1,53.42,8,ldkssxwpmemidmecebumciepifcamkci,3.45,0
da81ccd181f3283287a174f4eca547de,fmwdwsxillemwbbwelxsampiuwwpcdcb,,foosdfpfkusacimwkcsosbicdxkicaua,52988,24114,9573,30/9/2011,30/9/2016,,30/9/2011,1/10/2015,,,,,4608.72,5512,0,18.37,0.143166,0,44.31137796,t,797.2,10.84,10.84,2,362.56,4,lxidpiddsbxsbosboudacockeimpuepw,12.5,0
bd265cf7f018d2bea11e0cae69b493f1,,,foosdfpfkusacimwkcsosbicdxkicaua,1616,0,0,29/9/2009,29/9/2016,,29/9/2009,30/9/2015,,,,,218.71,0,0,13.87,0.165793,0.088539,44.31137796,f,0,10.03,10.03,1,21.2,6,ldkssxwpmemidmecebumciepifcamkci,10.35,0
3e879cdd58c64242ecb67211395a6508,dupxuibdflmskeieweeofcaluuuiioix,,lmkebamcaaclubfxadlmueccxoimlema,5322441,921247,760727,25/5/2010,25/5/2016,,10/7/2014,2/6/2015,,,,,1995.87,3962,0,16.19,0.15885,0.081596,44.31137796,t,421.14,-0.33,-0.33,32,71.72,6,ldkssxwpmemidmecebumciepifcamkci,10.392,0
2c8177dd04a8d4760c8ae4630d5db435,apdekpcbwosbxepsfxclislboipuxpop,,,916711,0,66423,1/5/2010,1/5/2016,,1/5/2010,2/5/2015,,,,,1013.87,0,0,19.47,0.144902,0,44.31137796,f,0,19.2,19.2,1,107.14,6,ldkssxwpmemidmecebumciepifcamkci,10.392,0
3beb7a9262b1e77bdd8520a546e7a579,,,foosdfpfkusacimwkcsosbicdxkicaua,2274,0,391,29/4/2013,29/4/2016,,29/4/2013,30/4/2015,,,,,342.23,391,0,0,0.145711,0,44.31137796,f,57.66,30.98,30.98,1,35.18,3,lxidpiddsbxsbosboudacockeimpuepw,15,0
7e6b8140b261e49bd1f6bfa03266355d,,,foosdfpfkusacimwkcsosbicdxkicaua,5759,0,365,6/11/2009,6/11/2016,,4/12/2015,9/11/2015,,,,,593.6,0,0,13.57,0.167093,0.088449,45.81137796,f,0,18.99,18.99,1,70.63,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.504,0
8a03a1cb07e0c84dc84f9832eae4d23f,saxlifeumaobawxpemwuopbwwldlucff,,lmkebamcaaclubfxadlmueccxoimlema,50538,0,4168,24/2/2010,23/2/2016,,12/11/2015,,,,,,5445.84,4168,0,132.11,0.112922,0.09781,40.606701,f,422,18.96,18.96,1,447.52,6,ldkssxwpmemidmecebumciepifcamkci,19,0
b41c10c88eab663dfd610b80a932bb4c,,,,2151,0,514,24/11/2008,23/11/2016,,24/11/2008,24/11/2015,,,,,189.59,514,0,142.71,0.100528,0.092955,58.99595196,f,44.37,-0.99,-0.99,1,20.37,7,ldkssxwpmemidmecebumciepifcamkci,4.4,0
fdfe279dd0446c30e15ecfab16b9002b,idpmdduoieixxoklkufmspokimxcxeid,,foosdfpfkusacimwkcsosbicdxkicaua,2769,0,0,18/6/2012,18/10/2016,,4/12/2013,19/10/2015,,,,,417.34,0,0,15.15,0.147506,0,45.80687796,f,0,18.12,18.12,1,52.79,4,lxidpiddsbxsbosboudacockeimpuepw,10.4,0
cf6526ff2524fb9a3663f8fca1bdf6c3,,,foosdfpfkusacimwkcsosbicdxkicaua,2958,0,0,10/11/2009,10/11/2016,,18/9/2015,11/11/2015,,,,,445.9,0,0,17.13,0.142881,0,46.30537836,f,0,28.02,28.02,1,26.77,6,ldkssxwpmemidmecebumciepifcamkci,13.856,0
882b924b96a0a422a5930cc87673051e,,,foosdfpfkusacimwkcsosbicdxkicaua,1366,0,341,7/2/2012,25/2/2016,7/2/2012,17/12/2015,26/2/2015,166.35,166.35,858.44,63.83,258.84,341,30,18.7,0.186188,0,45.80687796,f,63.83,46.32,46.32,1,17.49,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
0b0da18e644bac389ba02ab23e1487ed,wxemiwkumpibllwklfbcooafckufkdlm,,foosdfpfkusacimwkcsosbicdxkicaua,5994,0,800,10/9/2011,14/9/2016,,10/9/2011,15/9/2015,,,,,636.86,800,0,128.89,0.115237,0.100123,40.9390266,f,82.51,25.46,25.46,1,67.31,4,lxidpiddsbxsbosboudacockeimpuepw,17.2,1
88cb009b746ab1b9a55dc5efcd1cc733,,,foosdfpfkusacimwkcsosbicdxkicaua,10,0,0,2/7/2010,2/7/2016,,20/6/2015,4/7/2015,,,,,1.09,0,0,130.45,0.114603,0.098261,40.606701,f,0,35.59,35.59,1,0.11,6,lxidpiddsbxsbosboudacockeimpuepw,26.3,0
778ddcb8f3092f5b501e7ae19ce228f3,apdekpcbwosbxepsfxclislboipuxpop,,lmkebamcaaclubfxadlmueccxoimlema,2288838,0,237044,18/5/2010,18/5/2016,,18/5/2010,20/5/2015,,,,,1263.69,0,0,0,0.145711,0,44.31137796,f,0,21.24,21.24,1,123.56,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.5,0
0019baf3ed1242cd99b3cb592030446f,mpicaaibskkfmxoblmwwwuuwpkecacil,,foosdfpfkusacimwkcsosbicdxkicaua,528,0,150,21/1/2013,21/1/2017,,21/1/2013,22/1/2016,,,,,142.05,150,0,18.37,0.273963,0,59.26637796,f,41.27,197.28,197.28,1,65.99,3,lxidpiddsbxsbosboudacockeimpuepw,13.15,1
2ea90e8741145bab63f53ec88cb7295a,,,,2814,0,387,21/10/2008,21/5/2016,,21/10/2008,29/5/2015,,,,,241.1,387,0,131.76,0.100167,0.091892,58.99595196,f,32.73,-0.17,-0.17,1,35.29,7,ldkssxwpmemidmecebumciepifcamkci,6.6,1
616018ccf121480488737b3823361d1a,,,usilxuppasemubllopkaafesmlibmsdf,4043,14289,357,17/6/2013,17/6/2016,17/6/2013,5/7/2013,23/6/2015,137.62,137.62,1609.71,35.61,416.31,357,0,143.41,0.11691,0.100572,40.606701,t,35.61,29.85,29.85,2,48.81,3,lxidpiddsbxsbosboudacockeimpuepw,16.5,0
c84ec3bd5e20182784b1b971be72c299,,,lmkebamcaaclubfxadlmueccxoimlema,50243,28066,0,18/4/2011,18/4/2016,,18/4/2011,19/4/2015,,,,,1429.06,0,0,19.61,0.146694,0,44.31137796,t,0,27.32,27.32,3,141.34,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
d263e956a4b3d8522299e10714087894,kkklcdamwfafdcfwofuscwfwadblfmce,,foosdfpfkusacimwkcsosbicdxkicaua,13561,277,2741,17/8/2012,17/8/2016,17/8/2012,17/8/2012,18/8/2015,501.38,501.38,2440.32,397.57,1997.35,2741,0,18.07,0.143166,0,44.31137796,t,397.57,11.7,11.7,2,152.17,3,lxidpiddsbxsbosboudacockeimpuepw,11,0
2c75c74a7c0f2651b3ae5ec830c34b8f,,,foosdfpfkusacimwkcsosbicdxkicaua,1845,0,310,11/11/2009,11/11/2016,,19/9/2015,12/11/2015,,,,,273.33,310,0,16.26,0.142881,0,46.30537836,f,44.81,28.02,28.02,1,21.61,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0
30056ab231d545b01bf64a4afee54001,ebadppbpcufaidikpolbbxxfuelueofp,,foosdfpfkusacimwkcsosbicdxkicaua,13379,0,0,30/7/2012,30/7/2016,,30/10/2013,31/7/2015,,,,,852.32,0,0,18.32,0.145711,0,44.31137796,f,0,17.62,17.62,1,86.03,4,lxidpiddsbxsbosboudacockeimpuepw,12.5,0
f1bc4ec5aa7efda1226655623274648a,,,,2123,0,0,17/9/2009,17/9/2016,,17/9/2009,18/9/2015,,,,,316.47,0,0,16.44,0.144902,0,44.31137796,f,0,12.82,12.82,1,29.17,6,ldkssxwpmemidmecebumciepifcamkci,13.2,0
cfe53ea9433504883086fc113f19bf3d,,,lmkebamcaaclubfxadlmueccxoimlema,1676,0,131,22/10/2009,25/10/2016,,20/9/2015,27/10/2015,,,,,26.77,38,0,133.73,0.11536,0.100243,41.2713642,f,3.74,37.44,37.44,1,3.28,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15.001,1
2377643ffe1711ed3a6f107d6846aa22,,,,18725,0,0,26/10/2010,25/10/2016,,26/10/2010,28/10/2015,,,,,413.38,0,0,14.62,0.147506,0,45.80687796,f,0,26.2,26.2,1,50.78,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,15,0
0d933e7fe322dea60b3a4e9dfbfee9d8,,,foosdfpfkusacimwkcsosbicdxkicaua,41588,0,5111,3/10/2012,3/10/2016,,18/9/2015,4/10/2015,,,,,4353.28,5111,0,141.68,0.115939,0.100823,40.606701,f,520.17,5.76,5.76,1,527.27,3,ldkssxwpmemidmecebumciepifcamkci,17.321,0
bf3c67d9664f3459e6e04e607a507e64,cluecxlameloamldmasudocsbmaoamdw,,foosdfpfkusacimwkcsosbicdxkicaua,23481,7913,0,1/8/2009,1/8/2016,,1/8/2009,2/8/2015,,,,,2560.4,0,0,16.49,0.164057,0.086803,44.31137796,t,0,14.7,14.7,2,194.14,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0
d829d9c7a845cf8f488521805ad8c95a,ipdldckuswupeifllfbwccfpeafludfi,,foosdfpfkusacimwkcsosbicdxkicaua,348208,12702,36850,3/10/2011,3/10/2016,,23/2/2015,4/10/2015,,,,,10803.29,16621,0,142.11,0.110955,0.095842,40.606701,t,1513.36,-7.24,-7.24,2,855.71,4,ldkssxwpmemidmecebumciepifcamkci,43.648,0
987a0a5e856d2185db60c718da435160,apdekpcbwosbxepsfxclislboipuxpop,,lmkebamcaaclubfxadlmueccxoimlema,535973,147192,65016,13/5/2010,13/5/2016,,13/5/2010,18/5/2015,,,,,1687.23,1651,0,16.11,0.164637,0.087381,44.31137796,t,180.55,17.22,17.22,2,165.61,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
085b7eec474bd25f8140577833f0a6ac,ucwesoppcsdxffsplelumwixoapxpidx,,ewpakwlliwisiwduibdlfmalxowmwpci,76233,0,7612,7/12/2011,7/12/2016,,1/11/2015,8/12/2015,,,,,3844.96,4676,0,16.27,0.143478,0,44.31137796,f,671.99,2.8,2.8,1,294.93,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
4c14c36a57ab73b4b800fc995d3beb73,,,foosdfpfkusacimwkcsosbicdxkicaua,35055,0,6003,28/5/2012,28/5/2016,,23/4/2014,3/6/2015,,,,,5154.28,6003,0,13.83,0.143166,0,44.31137796,f,869.45,21.81,21.81,1,454.73,4,lxidpiddsbxsbosboudacockeimpuepw,13.15,0
373fb825c489645f221952db53e35a60,,,,9219,0,2740,4/9/2009,4/9/2016,,12/7/2015,5/9/2015,,,,,841.26,2740,0,16.86,0.16464,0.087382,44.31137796,f,247.16,10.08,10.08,1,98.01,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
c94671d9f76a07fe541480bc62edb60a,,,,4394,0,0,8/4/2011,8/4/2016,,8/4/2011,12/4/2015,,,,,557.05,0,0,40.69,0.164635,0.086741,44.31137796,t,0,27.32,27.32,3,49.33,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
8dcf72174797ae1837d423396bbb7e98,mksmfeexfwuuwsbpamfmxbikklcdwkbb,,lmkebamcaaclubfxadlmueccxoimlema,1899670,0,218019,1/7/2010,1/7/2016,,1/7/2010,4/7/2015,,,,,5249.29,0,0,44.53,0.164637,0.087381,44.31137796,f,0,16.66,16.66,1,453.85,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
311924ef8566de7b248f577fe08fa5c5,,,foosdfpfkusacimwkcsosbicdxkicaua,86313,17291,0,1/6/2013,6/12/2016,,26/6/2014,7/12/2015,,,,,8878.93,0,0,359.25,0.112922,0.09781,40.606701,t,0,-2.18,-2.18,2,820.87,3,lxidpiddsbxsbosboudacockeimpuepw,56,0
b80d271d99d6f7196ef6b591cc99930c,,,,8471,0,0,7/12/2009,7/12/2016,,17/10/2014,8/12/2015,,,,,868.97,0,0,15.98,0.146348,0,45.30837756,f,0,15.12,15.12,1,84.58,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
3c4ee938001975a4d07cf27a54de433c,dmklwapxmxxalfwupxepeiuoooduaueb,,,39375,0,3197,22/1/2010,22/1/2017,,16/12/2015,24/1/2016,,,,,1366.21,944,0,132.5,0.11286,0.095969,40.606701,f,92.4,40.8,40.8,1,141.86,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,20.4,0
054a060473c4f11a08dcdb183f9be82d,,,lmkebamcaaclubfxadlmueccxoimlema,1679,0,131,3/11/2009,17/3/2016,,17/3/2015,18/12/2014,,,,,328.61,131,30,17.58,0.19923,0,45.80687796,f,26.37,43.8,43.8,2,18.55,6,lxidpiddsbxsbosboudacockeimpuepw,12.5,0
5e8b2c437090e22ffe168d19c3aa79eb,dupxuibdflmskeieweeofcaluuuiioix,,lmkebamcaaclubfxadlmueccxoimlema,170442,0,29580,3/6/2010,3/6/2016,,3/6/2010,21/6/2015,,,,,737.23,74,0,9.65,0.145711,0,44.31137796,f,10.89,22.44,22.44,1,83.38,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.8,0
6c13700b7435b2547163d04008bf3975,,,,2374,0,0,2/12/2009,2/12/2016,,2/12/2009,3/12/2015,,,,,356.98,0,0,16,0.146348,0,46.30537836,f,0,20.54,20.54,1,34.12,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
f451b7678fe549050ed1df7e41a57f1d,ipiiicokaeexiaebwmkecbdummcdmccu,,,9818,0,1477,30/3/2004,30/3/2016,,30/3/2004,31/3/2015,,,,,966.06,1477,0,131.79,0.115174,0.098837,40.606701,f,141.84,94.2,94.2,1,105.37,12,ldkssxwpmemidmecebumciepifcamkci,37.71,0
839492301e7c2d24c02c89315f307e39,,,usilxuppasemubllopkaafesmlibmsdf,2206,0,62,20/1/2012,26/8/2016,,26/8/2014,27/8/2015,,,,,274.3,62,0,14.05,0.161165,0.083909,44.31137796,f,7.51,26.04,26.04,1,30.35,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,1
408e0c75cd8f58197c06edb73428bb0d,apdekpcbwosbxepsfxclislboipuxpop,,foosdfpfkusacimwkcsosbicdxkicaua,3118110,468369,289924,1/2/2012,1/2/2016,1/2/2012,1/2/2012,9/2/2015,450.5,450.5,4412.91,353.43,3269.76,3690,0,39.77,0.118636,0.10175,40.606701,t,353.43,24,24,2,387.56,4,lxidpiddsbxsbosboudacockeimpuepw,16,0
6179f9b2f03fe9aaceb4f82e67d0842a,wkcccadoacxlcoukpxawpopxsfpculmd,,,0,0,0,5/5/2011,5/5/2016,,5/5/2011,6/5/2015,,,,,0,0,0,131.42,0.11691,0.100572,40.606701,f,0,31.26,31.26,1,0,5,ldkssxwpmemidmecebumciepifcamkci,17.25,0
08c71e940a19496b078df652dcaa3e98,,,,2002,0,0,6/4/2010,6/4/2016,,6/4/2010,8/4/2015,,,,,303.09,0,0,16.79,0.146694,0,44.31137796,f,0,21.38,21.38,1,31.06,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,0
1eb6d6268118c75576a55f49a66b8c57,,,,4664,0,0,29/12/2009,29/12/2016,,1/11/2015,30/12/2015,,,,,696.93,0,0,18.47,0.144038,0,45.81137796,f,0,19.52,19.52,1,57.34,6,lxidpiddsbxsbosboudacockeimpuepw,12.5,0
9c19c00c6d3dc0b8ad7a180c6ca03672,cluecxlameloamldmasudocsbmaoamdw,,foosdfpfkusacimwkcsosbicdxkicaua,14878,0,0,14/10/2009,14/10/2016,,14/10/2009,15/10/2015,,,,,932.03,0,0,15.98,0.146348,0,45.80687796,f,0,18.12,18.12,1,88.02,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
cf8c5db0c02e3f92592daccba41c918c,,,foosdfpfkusacimwkcsosbicdxkicaua,35323,20175,4444,27/4/2012,23/3/2016,27/4/2012,20/6/2014,25/3/2015,881.58,881.58,7658.84,591.62,4651.56,4444,24,142.4,0.148299,0.125137,41.1052014,t,591.62,144.35,144.35,2,606.29,4,lxidpiddsbxsbosboudacockeimpuepw,43.6,0
