cons_last_month,has_gas,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,duration,churn
0,0,23.76,23.76,1,47.75,6,10.39,2192.0,0
895,0,22.17,22.17,1,92.62,3,16.4,1096.0,0
3003,1,19.28,19.28,3,101.9,6,10.392000000000001,2192.0,0
0,0,27.14,27.14,1,1598.33,7,13.2,2557.0,1
6229,0,-5.08,-5.08,1,363.52,7,40.0,2860.0,0
0,0,15.72,15.72,1,0.0,6,13.2,2557.0,0
142,0,12.82,12.82,1,21.58,6,13.2,2557.0,0
1671,0,31.92,31.92,1,206.65,4,17.0,1461.0,0
0,1,30.22,30.22,4,50.88,4,13.2,1461.0,0
181187,1,3.84,3.84,2,145.87,6,14.5,2511.0,0
0,0,15.78,15.78,1,99.56,4,13.856,1827.0,0
1085,0,25.96,25.96,1,158.69,4,20.785,1461.0,0
1062,0,38.58,38.58,2,81.61,3,13.856,1165.0,0
0,0,24.42,24.42,1,110.18,5,13.2,1827.0,0
3311,0,9.2,9.2,1,110.71,6,13.856,2557.0,0
0,0,20.42,20.42,1,20.5,4,10.35,1827.0,0
0,0,20.34,20.34,1,34.42,4,11.0,1461.0,1
4111,1,10.52,10.52,2,425.36,5,31.5,2192.0,0
2000,1,24.24,24.24,2,142.86,5,13.15,1827.0,0
2720,0,31.08,31.08,1,268.42,5,20.785,2192.0,0
970,0,3.7,3.7,1,216.5,5,13.856,2192.0,0
409,0,30.75,30.75,1,61.27,5,13.856,2117.0,0
0,0,-46.02,-46.02,1,-114.74,6,13.856,2577.0,0
0,0,7.8,7.8,1,40.03,4,10.392000000000001,1827.0,0
68400,0,24.2,24.2,1,575.5,6,41.5,2192.0,0
0,0,14.7,14.7,1,128.55,6,13.856,2557.0,0
554,0,15.6,15.6,1,93.21,5,13.15,2192.0,0
0,0,33.12,33.12,1,151.6,5,13.2,1826.0,0
43,0,-1.32,-1.32,1,7.44,7,12.75,2820.0,0
0,0,11.55,11.55,1,317.14,3,24.15,1461.0,0
0,0,34.68,34.68,1,98.43,6,13.856,2191.0,0
0,0,12.36,12.36,1,110.35,3,10.392000000000001,1461.0,0
41541,0,19.28,19.28,1,169.42,6,13.2,2192.0,1
334,0,28.6,28.6,1,56.44,4,13.85,1461.0,0
0,1,20.52,20.52,2,68.36,4,13.2,1827.0,0
3472,1,47.16,47.16,2,538.3,4,31.5,1461.0,0
572,0,45.12,45.12,2,65.12,4,13.856,1794.0,0
473,0,36.3,36.3,1,42.33,6,16.0,2192.0,0
5771,1,29.76,29.76,2,308.97,5,13.2,2192.0,0
0,0,30.22,30.22,1,36.51,4,13.2,1461.0,0
0,0,24.52,24.52,1,148.45,4,13.2,1461.0,0
1906,0,3.72,3.72,1,402.28,4,19.8,1827.0,0
0,1,7.32,7.32,4,62.7,5,13.856,2128.0,0
1465,0,8.28,8.28,1,125.4,6,16.5,2557.0,0
2800,0,30.0,30.0,1,122.88,4,13.15,1461.0,0
46,1,10.03,10.03,3,18.73,3,10.35,1461.0,0
1657,1,21.78,21.78,3,86.79,6,13.2,2557.0,0
222684,0,22.95,22.95,1,376.18,6,13.856,2192.0,0
674,0,26.4,26.4,1,103.71,5,19.8,2192.0,0
289924,1,42.48,42.48,2,67.48,4,17.0,1461.0,0
5304,1,36.2,36.2,2,572.06,4,62.0,1461.0,0
60696,0,3.69,3.69,1,279.72,6,19.722,2557.0,0
12792,0,-18.18,-18.18,1,1094.59,5,118.0,2191.0,0
0,0,6.96,6.96,1,62.88,3,13.15,1496.0,0
0,0,36.64,36.64,1,240.99,8,40.0,2922.0,0
0,0,29.76,29.76,2,329.76,4,13.2,1501.0,1
0,0,15.72,15.72,1,92.82,4,13.2,1827.0,1
0,1,19.2,19.2,2,41.6,5,10.392000000000001,1827.0,0
16122,0,-7.86,-7.86,1,856.93,7,43.648,2971.0,0
3055,1,9.16,9.16,2,320.54,6,27.5,2557.0,0
698,0,29.86,29.86,1,31.01,4,13.15,1461.0,1
648,0,43.08,43.08,1,92.65,6,17.25,2222.0,0
0,0,44.88,44.88,1,224.51,3,30.0,1095.0,1
771203,0,17.45,17.45,1,138.84,5,13.85,1827.0,0
609,0,17.13,17.13,1,64.36,3,10.392000000000001,1461.0,0
0,0,17.22,17.22,1,202.09,6,10.392000000000001,2192.0,0
2959,1,54.07,54.07,4,442.27,4,40.0,1461.0,0
0,0,24.42,24.42,1,35.77,4,13.2,1461.0,0
0,0,11.06,11.06,1,100.77,4,11.42,1827.0,0
13789,0,-0.12,-0.12,1,56.14,4,36.0,1442.0,0
14837,0,107.4,107.4,1,39.69,6,43.0,2191.0,0
2308,1,26.76,26.76,2,329.92,11,19.8,4018.0,0
0,0,13.4,13.4,1,66.72,4,13.856,1827.0,0
0,0,16.92,16.92,1,19.41,4,10.392000000000001,1461.0,0
0,0,165.0,165.0,1,171.48,3,11.0,1461.0,0
1447,0,22.32,22.32,1,214.93,4,16.5,1545.0,0
0,0,23.4,23.4,1,113.05,4,10.392000000000001,1332.0,1
0,0,25.72,25.72,1,209.52,6,12.5,2192.0,0
4843,0,19.48,19.48,2,21.35,4,13.856,1484.0,0
123925,0,22.95,22.95,1,344.92,6,13.856,2192.0,0
469210,1,28.76,28.76,2,10.12,4,13.856,1827.0,0
0,0,23.76,23.76,1,90.17,6,11.5,2192.0,0
392,0,17.34,17.34,1,67.22,4,10.392000000000001,1827.0,0
106463,0,15.08,15.08,1,268.36,6,10.35,2473.0,0
25021,0,15.12,15.12,1,131.42,5,13.2,2192.0,0
2315,0,33.19,33.19,2,100.41,6,10.392000000000001,2074.0,0
8652,0,219.88,219.88,1,1302.36,4,80.0,1510.0,0
558120,1,14.4,14.4,2,185.09,5,23.01,1980.0,0
0,0,52.56,52.56,1,30.96,4,15.0,1484.0,0
499,0,56.9,56.9,1,104.62,6,25.096999999999998,2238.0,0
0,0,20.54,20.54,1,24.17,6,10.392000000000001,2557.0,0
22,0,33.06,33.06,1,3.18,4,14.49,1461.0,0
0,0,27.3,27.3,1,133.28,4,15.1,1461.0,0
346,0,4.7,4.7,1,180.41,6,12.5,2557.0,1
0,0,33.12,33.12,1,83.61,4,13.2,1827.0,0
0,0,17.67,17.67,1,89.79,5,13.85,1975.0,0
785,0,19.56,19.56,1,77.16,6,16.5,2557.0,0
3715,1,10.0,10.0,2,547.65,6,30.0,2557.0,0
0,1,11.4,11.4,2,121.64,4,10.392000000000001,1827.0,0
0,0,29.3,29.3,1,288.17,3,24.249000000000002,1095.0,0
0,0,27.01,27.01,1,30.84,3,11.0,1461.0,1
101,0,48.24,48.24,1,13.72,5,19.3,2192.0,0
771203,0,46.28,46.28,1,384.14,5,60.0,1827.0,0
0,0,13.4,13.4,1,16.84,6,13.85,2557.0,0
872,0,24.76,24.76,1,154.93,6,19.8,2192.0,1
0,0,20.2,20.2,1,126.1,6,13.856,2192.0,0
13,0,65.96,65.96,1,2.82,6,33.0,2557.0,0
21,0,155.73,155.73,1,169.53,3,10.392000000000001,1096.0,0
1112,0,17.56,17.56,1,118.11,6,15.1,2557.0,0
1325,0,0.0,0.0,1,21.99,6,3.464,2544.0,0
29051,0,21.72,21.72,1,686.22,4,24.249000000000002,1425.0,0
2414,0,6.42,6.42,1,175.32,4,13.8,1827.0,0
110,0,21.48,21.48,1,24.18,6,10.392000000000001,2437.0,0
0,0,10.0,10.0,1,161.36,4,15.0,1827.0,0
228,0,32.96,32.96,1,46.76,6,19.8,2557.0,0
29616,1,-11.53,-11.53,2,1015.94,4,80.0,1827.0,0
0,0,16.92,16.92,1,65.4,6,10.392000000000001,2192.0,0
0,0,10.33,10.33,1,138.4,4,15.001,1827.0,0
0,1,37.74,37.74,3,240.86,4,12.0,1521.0,0
8511,0,6.64,6.64,1,775.38,4,39.43,1826.0,0
32965,0,-46.44,-46.44,1,2191.45,3,200.0,1460.0,1
950,1,17.73,17.73,2,95.86,3,19.8,1461.0,0
2820,0,12.48,12.48,1,235.13,6,66.0,2557.0,0
5435,0,34.52,34.52,2,282.69,5,17.25,1926.0,0
3300,0,35.88,35.88,1,351.55,4,29.7,1461.0,0
42546,0,31.21,31.21,1,244.42,5,23.035999999999998,1827.0,0
484,1,22.26,22.26,2,80.8,6,19.8,2557.0,0
17092,0,11.82,11.82,1,748.49,6,31.5,2246.0,0
0,1,22.02,22.02,2,111.07,4,11.950999999999999,1461.0,0
2378,0,11.06,11.06,1,384.38,4,23.0,1827.0,0
0,0,13.1,13.1,1,433.19,6,10.392000000000001,2204.0,0
123,0,31.5,31.5,1,24.08,4,16.3,1827.0,0
0,0,27.36,27.36,1,119.24,6,11.5,2372.0,0
1856,1,0.9,0.9,2,215.14,6,20.0,2557.0,0
295,0,26.25,26.25,1,38.91,4,16.8,1827.0,0
0,1,18.96,18.96,2,563.31,3,19.05,1461.0,1
127181,1,19.74,19.74,2,449.12,6,18.551,2192.0,0
41742,0,64.9,64.9,1,172.76,5,48.0,1827.0,0
1587,0,42.58,42.58,1,237.29,6,31.5,2192.0,0
286,0,33.48,33.48,1,25.1,5,17.3,2192.0,0
3,0,11.95,11.95,1,185.79,6,13.85,2557.0,0
0,0,24.76,24.76,1,116.47,6,23.3,2192.0,0
0,0,26.04,26.04,1,1.38,5,10.392000000000001,1684.0,0
0,1,14.64,14.64,2,77.43,5,10.39,1827.0,1
2111,0,6.18,6.18,1,115.48,6,13.2,2557.0,0
0,0,22.44,22.44,1,36.11,5,13.8,1827.0,0
326,1,25.18,25.18,3,35.45,6,11.0,2249.0,0
687,0,-0.03,-0.03,1,361.2,3,13.2,1096.0,0
1264,0,34.68,34.68,1,34.64,5,13.856,1826.0,0
1508,1,30.0,30.0,3,152.67,5,15.001,2192.0,0
1222,0,23.73,23.73,1,148.33,7,16.5,2557.0,0
3923,0,8.8,8.8,1,244.17,6,13.2,2622.0,0
1124,0,19.96,19.96,1,106.19,10,16.0,3727.0,0
0,0,20.54,20.54,1,21.19,6,10.39,2557.0,0
30552,0,4.04,4.04,1,732.81,4,15.0,1827.0,0
0,1,24.4,24.4,2,73.4,3,15.0,1096.0,0
297614,1,25.7,25.7,2,146.79,3,13.856,1096.0,0
1971,0,21.48,21.48,1,98.84,6,10.392000000000001,2192.0,0
2897,0,18.36,18.36,1,391.79,4,20.0,1461.0,0
0,0,17.6,17.6,1,150.96,4,13.2,1778.0,0
632,0,103.68,103.68,1,108.91,3,41.5,1095.0,0
9047,0,29.64,29.64,2,441.07,11,29.7,4383.0,0
0,0,61.74,61.74,2,194.91,5,21.04,2027.0,0
29603,0,33.06,33.06,1,83.64,3,14.49,1223.0,1
825,1,9.2,9.2,3,238.45,3,13.856,1461.0,1
2122,0,38.27,38.27,1,37.14,5,23.01,2192.0,0
2164,1,3.4,3.4,2,184.74,5,12.5,2068.0,0
160,0,43.08,43.08,1,17.68,5,17.25,2192.0,0
996,0,10.66,10.66,1,64.63,10,11.0,4018.0,0
0,1,38.5,38.5,3,142.22,3,5.196000000000001,1114.0,0
469210,1,26.04,26.04,2,813.72,3,33.0,1096.0,0
0,0,23.64,23.64,1,149.35,6,11.5,2248.0,0
462,0,26.02,26.02,1,34.41,3,13.2,1461.0,0
115623,0,81.57,81.57,1,110.35,5,45.0,1827.0,0
0,0,23.76,23.76,1,31.19,4,10.392000000000001,1461.0,0
289924,1,49.92,49.92,2,488.25,4,50.0,1461.0,1
1988,0,-2.48,-2.48,1,394.48,8,24.15,2892.0,0
3383,0,24.26,24.26,1,344.62,4,31.5,1461.0,0
3635,1,30.86,30.86,3,402.24,4,15.0,1518.0,0
1160,1,16.06,16.06,3,131.51,7,11.4,2557.0,0
3,0,16.92,16.92,1,0.12,6,10.392000000000001,2192.0,1
420,1,46.74,46.74,3,58.29,4,41.5,1827.0,1
0,0,4.04,4.04,1,258.21,6,15.0,2565.0,0
73783,1,16.66,16.66,2,266.18,4,13.2,1461.0,1
0,0,36.25,36.25,2,51.18,3,13.856,1304.0,0
0,0,13.68,13.68,1,31.34,3,11.5,1461.0,0
0,0,18.4,18.4,1,66.26,4,11.3,1461.0,0
0,0,23.36,23.36,1,68.68,4,15.0,1827.0,0
0,0,26.73,26.73,1,23.44,6,13.2,2557.0,0
760727,1,-1.08,-1.08,32,130.36,6,13.2,2328.0,0
87503,0,-3.78,-3.78,1,1174.22,7,50.0,2832.0,0
1157,0,38.49,38.49,2,42.72,4,13.84,1648.0,0
269980,1,21.96,21.96,2,98.22,5,16.5,2192.0,0
0,0,30.11,30.11,1,6.01,4,13.164000000000001,1461.0,0
6080,0,-1.02,-1.02,1,404.88,4,13.2,1460.0,0
42465,0,26.04,26.04,1,44.67,6,10.392000000000001,2557.0,0
0,0,18.94,18.94,1,205.11,6,15.0,2192.0,0
5205,0,24.42,24.42,1,403.44,3,13.164000000000001,1052.0,0
3419,0,27.6,27.6,1,146.16,4,17.0,1494.0,0
925,0,28.6,28.6,1,28.38,4,13.856,1461.0,0
181766,1,25.08,25.08,2,1514.88,6,13.856,2315.0,0
0,0,33.12,33.12,1,114.56,6,13.2,2593.0,0
408622,1,23.28,23.28,2,283.3,6,10.35,2316.0,0
2196,0,14.7,14.7,1,378.71,4,16.44,1461.0,0
3095,0,25.7,25.7,1,143.4,4,13.856,1504.0,1
0,0,16.92,16.92,1,38.76,5,10.392000000000001,1827.0,0
0,0,25.56,25.56,1,50.62,5,13.856,1827.0,0
246,0,27.39,27.39,1,83.51,3,23.1,1460.0,0
0,0,31.64,31.64,1,52.13,5,13.856,1827.0,1
0,0,20.54,20.54,1,23.81,4,10.392000000000001,1827.0,0
0,0,-1.1,-1.1,1,378.38,3,10.35,1461.0,0
2380,0,14.7,14.7,1,305.28,4,13.856,1827.0,0
1081,0,14.46,14.46,1,161.26,3,16.5,1461.0,0
0,0,25.92,25.92,1,129.24,6,11.5,2191.0,0
5663,0,24.0,24.0,1,165.31,3,14.49,1312.0,0
2039,0,24.72,24.72,1,197.6,8,16.5,2922.0,0
228,0,31.89,31.89,1,33.12,4,16.5,1827.0,1
0,0,13.26,13.26,1,57.19,6,10.392000000000001,2557.0,0
224,1,22.52,22.52,3,80.41,4,13.856,1460.0,0
0,0,29.76,29.76,1,176.26,6,13.2,2191.0,0
1904,0,18.62,18.62,1,34.54,7,13.2,2557.0,0
1161,0,20.48,20.48,1,75.98,5,13.15,2192.0,0
576,1,53.36,53.36,3,41.82,3,17.320999999999998,1244.0,0
0,1,16.66,16.66,2,145.74,6,13.2,2192.0,0
307,0,18.76,18.76,1,116.09,11,15.001,4018.0,0
0,0,6.09,6.09,1,-171.38,4,11.432,1853.0,0
120324,0,17.1,17.1,1,85.92,5,10.35,2192.0,0
0,0,19.2,19.2,1,0.0,5,10.392000000000001,1827.0,1
1229,1,10.0,10.0,2,353.73,6,15.0,2400.0,0
340,0,10.0,10.0,1,369.35,3,15.0,1231.0,0
4526,0,17.22,17.22,1,741.9,4,19.72,1461.0,0
4754,0,31.2,31.2,1,169.0,7,13.856,2735.0,0
2274,0,14.16,14.16,2,56.88,4,15.78,1827.0,0
282,0,75.48,75.48,1,45.84,11,37.0,4018.0,0
0,0,17.13,17.13,1,76.98,6,10.392000000000001,2501.0,0
0,0,12.82,12.82,1,33.8,5,13.2,2192.0,0
3307,1,31.21,31.21,3,401.6,4,23.1,1461.0,0
698,0,29.04,29.04,1,196.75,9,19.42,3287.0,0
1224,0,27.32,27.32,1,98.86,6,13.2,2192.0,0
68400,0,19.28,19.28,1,366.72,6,13.2,2192.0,0
945,0,17.73,17.73,1,74.03,6,19.8,2557.0,1
1003,0,28.08,28.08,1,160.69,4,17.32,1461.0,0
2769,0,30.09,30.09,1,58.36,3,17.0,1461.0,0
2648,0,19.48,19.48,1,102.89,6,13.86,2192.0,0
149,0,37.56,37.56,1,21.77,6,15.0,2191.0,0
2636,0,6.36,6.36,1,448.67,4,19.0,1827.0,0
32136,0,-22.39,-22.39,1,1551.89,7,175.0,2663.0,0
0,0,15.96,15.96,1,356.31,6,15.0,2233.0,0
11987,0,-8.28,-8.28,1,793.84,3,50.0,1461.0,0
0,0,12.82,12.82,1,39.04,5,13.2,2192.0,0
1646,1,41.52,41.52,2,275.89,4,27.713,1827.0,1
5038,0,55.0,55.0,1,191.04,7,60.0,2557.0,0
5325,1,26.4,26.4,2,465.69,12,26.4,4749.0,1
0,0,7.76,7.76,1,75.6,5,10.35,2192.0,0
1251,0,69.96,69.96,1,132.1,6,35.0,2557.0,0
0,0,25.7,25.7,1,186.28,4,13.856,1461.0,1
13461,0,20.2,20.2,1,316.9,4,13.856,1461.0,0
1690,1,21.24,21.24,2,179.02,3,24.24,1461.0,0
289158,1,11.42,11.42,2,341.6,5,13.2,2192.0,0
0,1,34.56,34.56,2,275.81,6,23.1,2557.0,1
289924,1,59.88,59.88,2,710.57,4,60.0,1461.0,0
646,1,34.68,34.68,2,131.32,3,13.856,1461.0,0
19008,0,11.84,11.84,1,103.8,6,10.392000000000001,2557.0,0
2601,0,29.76,29.76,1,289.62,6,13.2,2191.0,0
4341,0,15.84,15.84,1,344.57,3,17.320999999999998,1096.0,0
442,0,44.0,44.0,1,58.47,4,26.4,1635.0,1
1087,0,24.24,24.24,1,209.18,6,26.4,2192.0,0
1060,0,30.22,30.22,1,72.21,6,13.2,2192.0,0
6006,0,24.42,24.42,1,507.0,4,23.01,1461.0,0
0,0,10.08,10.08,1,78.22,5,10.382,2192.0,0
1123,1,21.48,21.48,2,102.08,5,10.392000000000001,1827.0,0
2244,0,11.04,11.04,1,342.92,4,33.0,1600.0,0
2424,0,37.98,37.98,1,118.66,7,26.4,2557.0,0
0,0,3.56,3.56,1,238.25,6,13.2,2557.0,0
144312,1,21.12,21.12,2,391.12,6,14.5,2192.0,0
342,0,21.52,21.52,1,19.3,12,13.2,4383.0,0
1470,1,0.68,0.68,2,418.26,4,15.935,1827.0,0
5626,0,28.45,28.45,1,155.33,5,13.856,2016.0,1
751,0,31.2,31.2,1,53.84,4,20.0,1827.0,0
1242,0,24.42,24.42,1,46.78,7,13.2,2557.0,1
0,0,33.12,33.12,1,69.69,4,13.2,1461.0,0
1762,0,9.54,9.54,1,189.86,3,15.22,1461.0,0
659,0,0.0,0.0,1,0.0,8,9.9,3105.0,0
2344,1,25.8,25.8,2,191.08,5,17.25,1826.0,0
0,0,18.12,18.12,1,43.06,6,10.392000000000001,2557.0,0
1363,0,19.48,19.48,1,62.72,7,13.856,2557.0,0
297,0,76.92,76.92,1,34.4,4,30.8,1413.0,0
984,0,34.68,34.68,1,90.38,6,13.856,2191.0,0
404,1,30.86,30.86,3,203.82,5,15.0,1827.0,0
4887,1,51.72,51.72,2,38.78,5,20.7,2192.0,0
0,0,26.73,26.73,1,13.83,6,13.2,2557.0,0
867,0,11.95,11.95,1,318.11,6,13.856,2557.0,0
222,0,30.21,30.21,1,139.35,4,21.0,1461.0,0
3189,0,50.1,50.1,1,363.36,3,41.5,1096.0,1
0,0,34.56,34.56,1,98.94,3,13.8,1461.0,0
32,0,39.9,39.9,1,456.81,4,12.5,1468.0,1
0,0,-9.24,-9.24,1,611.28,8,90.0,2887.0,0
467,1,12.36,12.36,3,22.81,3,10.392000000000001,1461.0,0
5166,0,-3.52,-3.52,1,467.9,7,70.0,2802.0,0
1099,1,17.1,17.1,2,93.79,6,15.2,2557.0,0
823,1,32.79,32.79,2,104.3,5,27.6,2192.0,0
2293,0,23.4,23.4,1,179.99,4,10.39,1883.0,1
2920,0,31.2,31.2,1,110.8,5,13.856,1826.0,0
68516,0,3.56,3.56,1,221.54,4,13.2,1827.0,0
426460,1,0.0,0.0,2,323.3,4,15.001,1662.0,0
0,0,16.92,16.92,1,26.2,3,10.392000000000001,1096.0,0
1463,0,33.12,33.12,1,115.78,4,13.2,1461.0,0
2373,0,4.2,4.2,1,294.45,6,22.0,2557.0,0
0,0,12.82,12.82,1,50.43,6,13.2,2557.0,0
189,0,21.09,21.09,1,7.94,4,10.392000000000001,1827.0,0
357,0,10.08,10.08,1,29.46,4,10.392000000000001,1536.0,0
2312,0,0.12,-293.28,1,236.73,3,13.2,1095.0,0
0,0,16.54,16.54,1,139.42,3,15.0,1461.0,0
0,0,26.04,26.04,1,20.83,6,10.39,2192.0,1
2008,0,39.6,39.6,2,240.98,6,26.4,2191.0,0
1827,0,31.53,31.53,1,131.29,6,13.8,2192.0,0
0,0,26.04,26.04,1,0.39,6,10.392000000000001,2191.0,0
2219,0,43.08,43.08,1,65.43,5,17.25,2192.0,0
5119,0,18.12,18.12,1,72.53,3,10.39,1460.0,0
456462,1,16.66,16.66,2,306.49,6,13.2,2192.0,0
2278,1,10.0,10.0,2,260.13,4,15.0,1668.0,0
2631,0,23.04,23.04,1,237.79,5,10.392000000000001,1827.0,0
0,0,3.7,3.7,1,181.8,6,13.856,2373.0,0
1841,0,15.45,15.45,1,457.32,6,20.0,2192.0,0
3371,0,18.12,18.12,1,516.93,5,19.8,1826.0,0
1748,1,31.64,31.64,2,141.02,5,13.856,1854.0,0
1667,0,13.07,13.07,1,150.26,6,13.856,2542.0,0
0,0,16.77,16.77,1,213.8,4,13.8,1827.0,0
1936,0,25.56,25.56,1,135.6,4,13.856,1461.0,1
3095,1,19.68,19.68,2,571.1,4,31.5,1827.0,0
0,0,17.45,17.45,1,191.03,7,13.856,2557.0,0
0,0,21.64,21.64,1,43.25,5,10.392000000000001,2192.0,0
1129,0,33.12,33.12,1,111.82,6,13.2,2191.0,0
0,0,27.14,27.14,1,172.42,4,13.2,1461.0,0
0,0,6.51,6.51,1,84.38,6,13.943,2531.0,0
208,0,26.04,26.04,1,44.31,4,10.39,1657.0,1
345010,1,13.03,13.03,9,331.57,6,10.35,2192.0,0
723,0,14.57,14.57,1,55.38,7,10.35,2557.0,0
0,0,18.24,18.24,1,162.69,6,14.49,2557.0,0
3967,0,0.82,0.82,1,522.36,3,19.72,1461.0,0
6197,0,0.12,0.12,1,586.41,10,40.0,4018.0,0
0,1,31.2,31.2,3,333.66,3,13.856,1095.0,0
0,0,29.76,29.76,1,151.08,5,13.2,1827.0,0
6083,0,11.95,11.95,1,169.67,6,13.856,2557.0,0
1365,0,8.68,8.68,1,161.74,6,17.25,2557.0,0
278,0,7.8,7.8,1,50.58,5,10.392000000000001,2126.0,0
8060,0,18.27,18.27,1,120.81,6,15.0,2558.0,0
0,0,38.04,38.04,1,0.0,4,21.0,1461.0,0
0,0,26.02,26.02,1,29.78,6,13.2,2557.0,0
0,0,29.64,29.64,1,319.98,3,13.15,1095.0,1
460,0,-1.82,-1.82,1,81.7,6,9.9,2556.0,0
3696,0,9.56,9.56,1,158.93,6,14.3,2476.0,0
2276,0,19.08,19.08,1,74.05,6,10.392000000000001,2540.0,0
0,1,-3.76,-3.76,2,1036.34,12,23.1,4749.0,0
2928,0,3.7,3.7,2,101.05,4,13.856,1827.0,0
0,0,-16.42,-16.42,1,-1.53,4,13.856,1827.0,1
9782,0,8.76,8.76,1,339.57,4,13.15,1827.0,0
0,0,12.36,12.36,1,22.24,4,10.392000000000001,1674.0,0
3722,0,149.8,149.8,1,0.0,6,75.0,2557.0,0
0,0,0.12,0.12,1,0.0,7,95.0,2734.0,0
2177,0,53.14,53.14,1,902.15,4,17.0,1628.0,0
0,0,16.66,16.66,1,182.18,6,13.2,2192.0,0
1433,0,10.08,10.08,1,130.51,4,10.392000000000001,1826.0,0
4948,0,31.08,31.08,1,543.44,4,20.785,1827.0,1
990,0,20.52,20.52,2,86.42,5,13.2,2192.0,0
149335,0,17.13,17.13,1,0.13,6,12.18,2192.0,0
0,1,16.84,16.84,2,0.0,4,10.35,1461.0,1
2021,1,32.6,32.6,3,339.38,4,27.0,1628.0,0
76,0,19.2,19.2,1,14.73,4,10.39,1461.0,0
0,0,25.7,25.7,1,168.17,5,13.856,1826.0,0
1995,0,10.08,10.08,1,49.39,6,10.392000000000001,2557.0,0
0,1,33.12,33.12,2,92.92,7,13.2,2922.0,0
3612,0,-2.76,-2.76,1,648.65,3,70.0,1461.0,0
15379,0,-6.5,-6.5,1,176.68,6,25.0,2557.0,0
1406,0,10.32,10.32,1,188.94,6,16.5,2557.0,0
0,0,46.81,46.81,1,475.7,3,34.641,1096.0,0
9,0,27.28,27.28,1,18.87,4,13.856,1818.0,0
699,0,2.8,2.8,1,514.4,5,10.392000000000001,2192.0,0
750,0,16.14,16.14,1,68.26,4,10.39,1827.0,0
437,0,24.72,24.72,1,250.09,3,16.5,1095.0,1
890,0,24.0,24.0,1,199.67,5,16.0,1826.0,0
180,0,20.54,20.54,1,28.26,5,10.392000000000001,2192.0,0
0,0,19.11,19.11,1,41.65,4,10.35,1461.0,0
0,0,20.82,20.82,1,57.96,5,10.392000000000001,1836.0,0
4157,1,23.4,23.4,4,130.05,4,10.392000000000001,1827.0,0
467,1,27.51,27.51,2,87.06,6,15.2,2192.0,0
0,0,14.57,14.57,1,89.16,7,10.35,2557.0,0
0,0,33.12,33.12,1,146.45,6,13.2,2557.0,0
21936,0,24.52,24.52,1,979.3,6,13.2,2165.0,0
0,0,10.8,10.8,1,300.4,3,17.320999999999998,1461.0,0
1567,1,6.72,6.72,3,273.07,4,20.0,1827.0,0
1555,0,19.88,19.88,1,253.17,9,13.2,3262.0,0
997,1,15.12,15.12,2,102.81,3,13.2,1461.0,0
0,0,27.32,27.32,1,1.93,6,13.2,2192.0,0
863,0,43.32,43.32,1,94.12,4,17.35,1827.0,0
1372,0,-19.74,-19.74,1,399.36,4,128.0,1826.0,1
0,0,28.72,28.72,1,24.35,5,13.8,2192.0,0
423,0,32.88,32.88,1,45.37,4,13.15,1800.0,1
0,0,25.04,25.04,1,54.62,4,12.1,1461.0,0
2028,0,21.9,21.9,1,151.12,4,13.2,1492.0,0
0,1,31.2,31.2,2,137.29,4,13.856,1406.0,0
293995,1,-0.12,-0.12,2,236.9,3,43.64,1113.0,0
0,0,0.12,0.12,1,0.0,8,95.0,3105.0,0
5068,1,-0.68,-0.68,3,397.63,3,17.0,1461.0,0
516,0,21.48,21.48,1,108.84,3,10.392000000000001,1096.0,0
2746,0,25.44,25.44,1,314.42,12,33.0,4383.0,1
2343,0,26.04,26.04,2,72.43,6,10.392000000000001,2557.0,0
509,0,19.48,19.48,1,33.55,5,13.856,1827.0,0
759,0,21.48,21.48,1,42.29,4,10.392000000000001,1516.0,0
6955,0,39.54,39.54,1,611.77,6,50.0,2427.0,0
0,0,14.04,14.04,1,141.42,5,13.2,2192.0,0
1821,0,34.67,34.67,1,209.82,6,25.6,2141.0,0
0,0,20.08,20.08,1,46.35,6,11.5,2557.0,0
720,0,21.96,21.96,1,91.82,3,16.5,1461.0,0
146282,0,2.8,2.8,1,821.15,4,10.392000000000001,1632.0,0
615,0,31.32,31.32,1,52.56,6,12.5,2558.0,0
1135,0,4.08,4.08,1,261.84,5,21.7,2192.0,1
3693,0,-0.8,-0.8,1,303.49,6,19.8,2557.0,0
2657,0,10.08,10.08,1,61.77,6,10.392000000000001,2557.0,0
7484,1,13.8,13.8,2,297.76,3,15.1,1096.0,0
63298,0,-1.77,-1.77,1,707.32,4,23.0,1461.0,0
0,0,20.54,20.54,1,32.81,4,10.392000000000001,1827.0,0
894,0,0.0,0.0,1,166.85,6,20.0,2191.0,1
313,0,23.65,23.65,1,32.28,6,10.35,2192.0,0
0,0,26.04,26.04,1,42.85,4,10.392000000000001,1827.0,0
2385,0,21.09,21.09,1,11.78,5,10.392000000000001,2192.0,0
0,1,16.84,16.84,2,1.07,6,10.35,2192.0,0
3514,0,27.88,27.88,1,291.97,3,15.0,1096.0,0
1011,0,17.13,17.13,1,74.22,4,10.392000000000001,1827.0,0
0,0,6.92,6.92,1,58.24,6,10.392000000000001,2279.0,0
2523,0,27.14,27.14,1,187.35,4,13.2,1461.0,0
4059,0,62.28,62.28,1,530.56,11,41.58,4383.0,0
